PERIOD,RADIUS,DENSITY,NUM_PLANETS,DURATION,TEFF,DEPTH,DISPOSITION_ENCODED
265.741374,3.24,0.17945,1.0,18.078,6537.0,273.4,1
470.65357,2.99,100.8166,1.0,3.458,6039.0,985.0,1
1.541530919,115.49,0.32317,1.0,4.8691,7631.0,213260.0,0
122.713036,1.79,9.55029,1.0,3.999,6244.0,290.7,0
15.18575582,2.26,365.27817,1.0,0.633,6311.0,256.7,1
25.50236699,3.567,0.993,1.0,1.8,5726.0,714.1,0
290.625016,2.86,29.1891,1.0,4.411,5195.0,147.6,0
2.945414866,38.32,1.37453,1.0,2.702,4403.0,968.7,0
59.14382117,3.567,0.993,1.0,1.74,5726.0,714.1,1
146.355097,0.82,10.40756,1.0,5.034,3401.0,820.0,0
26.092284,1.35,0.77593,1.0,6.623,6346.0,122.4,1
0.523493764,1.82,6.24654,1.0,0.9015,6122.0,54.0,0
47.0628978,4.1,28.80186,1.0,1.545,5838.0,1647.0,1
461.1417,7.1,70.44333,1.0,3.875,5071.0,382.0,0
0.987069622,2.43,8.14146,1.0,1.0092,6602.0,384.8,0
100.345648,1.57,1.08684,1.0,7.939,5180.0,372.3,1
111.187116,1.51,4.36553,1.0,3.569,5806.0,110.8,1
1.23708565,36.31,0.02772,1.0,5.743,6556.0,803.8,0
498.24938,14.02,6.55079,1.0,8.73,4949.0,522.6,0
1.573020098,31.6,0.01324,1.0,15.574,6770.0,292.2,0
27.765596,1.2,0.03259,1.0,19.49,5897.0,147.6,1
1.534679933,18.39,2.65978,1.0,1.7237,4965.0,456.6,0
71.59889,4.49,0.25968,1.0,10.53,6637.0,654.0,0
367.6758,2.77,0.25665,1.0,23.5,6140.0,699.5,1
354.21154,8.41,0.47248,1.0,18.594,4842.0,821.3,1
171.028691,2.49,0.84112,1.0,11.784,6123.0,394.2,1
624.90338,2.77,3.03304,1.0,12.169,7089.0,249.0,1
339.18998,2.75,21.46512,1.0,5.117,5544.0,822.0,1
77.66967809,3.567,0.993,1.0,3.01,5726.0,714.1,0
2.976012511,79.99,0.40372,1.0,6.52033,6572.0,449090.0,0
349.73652,2.32,79.26886,1.0,3.428,5310.0,886.0,1
61.438007,14.79,2.84088,1.0,3.861,5080.0,253.0,0
436.18813,1.64,2.55598,1.0,11.35,6499.0,118.0,1
147.863607,2.03,164.10846,1.0,1.948,5485.0,560.0,0
586.91711807,3.567,0.993,1.0,5.32,5726.0,714.1,0
19.545185,0.76,24.33041,1.0,1.597,6273.0,40.2,0
215.044269,1.89,42.92105,1.0,3.517,5651.0,351.1,0
169.330666,16.68,51.62428,1.0,2.6,5106.0,532.7,1
249.35154,4.42,0.81608,1.0,13.76,5780.0,1637.0,1
371.56492,1.89,0.93133,1.0,14.736,5735.0,375.5,1
546.53309,1.03,0.63213,1.0,16.04,3434.0,758.0,1
364.63189,2.06,0.19218,1.0,22.93,6446.0,302.8,1
330.738115,4.42,22.66438,1.0,4.998,5458.0,333.3,1
78.876125,2.03,5.54166,1.0,4.912,6046.0,472.3,1
476.39752,1.82,2.17849,1.0,12.13,6300.0,287.8,0
231.364508,2.45,9.34512,1.0,4.747,4691.0,1488.0,0
106.779168,1.94,134.89403,1.0,1.905,7158.0,163.0,0
444.04257,1.48,3.03991,1.0,10.9,5776.0,417.4,1
12.5748872,1.03,2.54701,1.0,3.549,3552.0,731.0,0
484.172005,2.38,36.77928,1.0,4.566,5858.0,518.2,0
277.77499,2.48,3.87244,1.0,7.07,4949.0,1078.0,0
561.08191,1.93,1.09934,1.0,14.94,6014.0,229.1,0
211.330867,2.09,18.71166,1.0,4.66,5941.0,531.0,1
28.615014,1.69,0.01071,1.0,24.74,5562.0,70.5,0
105.5904748,8.16,28.43819,1.0,2.188,4869.0,292.4,1
3.017155419,38.71,0.00526,1.0,13.3898,5893.0,1381.8,0
94.818136,3.567,8e-05,1.0,83.31,5726.0,714.1,0
52.6727624,1.64,15.78948,1.0,3.039,6184.0,248.0,0
34.4886903,0.71,95.18728,1.0,1.22,5629.0,59.9,0
2.6228301,70.62,0.24481,1.0,7.29719,6233.0,409710.0,0
222.068928,29.97,266.09683,1.0,1.938,5221.0,643.0,0
246.12174,7233.87,7.01276,1.0,18.0,5780.0,6847.0,0
159.05846,1.54,0.51509,1.0,10.08,6365.0,194.3,0
550.86514,2.06,1.5852,1.0,14.548,5912.0,346.5,1
419.21314,5.06,0.98386,1.0,6.385,5780.0,2084.0,0
298.4688,11.33,47.87599,1.0,3.748,5189.0,315.4,0
12.5747207,1.45,2.50026,1.0,2.896,5654.0,323.3,1
43.22793081,3.567,0.993,1.0,1.39,5726.0,714.1,0
63.12379762,3.567,0.993,1.0,1.87,5726.0,714.1,0
358.54455552,3.567,0.993,1.0,11.46,5726.0,714.1,0
598.31791,1.27,0.72073,1.0,16.07,5216.0,283.2,0
33.3726538,1.95,6.11103,1.0,3.663,5504.0,618.4,1
18.40783671,3.567,0.993,1.0,1.55,5726.0,714.1,0
143.163697,20.03,0.55812,1.0,4.854,5145.0,390.3,1
401.38712,2.04,0.04495,1.0,32.21,5858.0,166.2,0
49.312677,2.84,3.80355,1.0,4.057,4541.0,1713.0,0
288.94276,1.05,1.53641,1.0,11.43,5786.0,160.6,0
273.6857427,37.15,1.15165,1.0,8.3881,6033.0,15350.0,0
28.1117095,1.19,49.81074,1.0,1.689,5780.0,119.4,0
17.745456135,116.14,2.53179,1.0,4.0678,6337.0,80258.0,0
603.3102,2.6,9.0303,1.0,8.025,6446.0,517.9,0
7.20281185,3.06,3.00576,1.0,2.8305,5388.0,1832.6,2
179.25465,1.35,0.13537,1.0,22.35,5692.0,272.4,1
65.752109,2.0,1.78451,1.0,6.854,5816.0,382.5,1
59.9655175,1.92,77.73003,1.0,1.89,5729.0,310.1,1
399.49671,1.39,22.49468,1.0,5.351,6224.0,139.3,0
112.951287,15.19,10.1536,1.0,4.284,5215.0,555.6,1
103.363691,2.0,2.28781,1.0,6.012,5762.0,359.1,1
276.879492,11.67,2.32327,1.0,3.779,5324.0,1762.0,1
389.169027,15.36,61.42824,1.0,3.759,5075.0,513.3,0
418.04355,13.73,0.56458,1.0,10.777,5110.0,481.6,1
18.78970984,44.01,1.44288,1.0,4.13997,6477.0,40789.0,0
0.66882716,124.42,3.14203,1.0,1.069,3711.0,68.2,0
370.05918,1.9,2.00147,1.0,11.86,5228.0,669.8,1
43.5428781,17.47,1.02423,1.0,3.6768,6669.0,5447.0,0
19.4534296,1.25,1.46245,1.0,4.873,6372.0,149.0,1
3.7229369,0.46,0.00519,1.0,10.57,3724.0,65.2,0
1.80455062,0.65,1.27991,1.0,2.166,6006.0,39.7,0
10.1955065,1.02,3.71819,1.0,2.447,5182.0,221.4,0
232.916142,1.2,5.31246,1.0,7.037,5807.0,64.8,1
267.282521,1.43,4.05503,5.0,7.788,4926.0,471.9,2
44.7055876,72.59,0.02228,2.0,6.262,5942.0,471.8,1
57.3888262,1.88,1.54841,2.0,3.543,5242.0,344.4,1
126.51457638,3.567,0.993,1.0,2.15,5726.0,714.1,1
14.5168151,1.82,0.33003,2.0,5.796,5934.0,86.0,1
225.43420422,3.567,0.993,1.0,13.02,5726.0,714.1,0
359.98653,1.76,45.58894,1.0,3.866,5171.0,671.0,1
1.540399732,0.58,3.04028,1.0,1.63,5160.0,57.6,0
0.888045184,2.04,0.53422,1.0,2.1961,6316.0,90.6,0
43.9311596,58.37,0.05848,1.0,12.9395,4888.0,9304.4,0
494.62409,1.04,5.75301,1.0,8.36,4302.0,307.0,0
573.23826,6.93,278.10907,1.0,2.641,5172.0,470.1,1
314.765374,2.0,74.86334,1.0,3.325,5228.0,732.0,1
121.1825045,3.567,0.993,1.0,2.97,5726.0,714.1,0
78.60436061,34.8,7.24119,1.0,4.65559,5938.0,78104.0,0
294.202469,2.61,196.1396,1.0,2.36,6897.0,248.2,0
588.10504,1.77,1.2074,1.0,15.474,6214.0,326.6,0
116.170346,1.68,24.31622,1.0,2.656,5510.0,435.2,0
452.30053,2.29,8.94525,1.0,5.918,5396.0,809.0,0
39.5931053,1.22,28.19559,1.0,2.306,6046.0,156.6,0
1.55935718,1.39,0.33479,1.0,2.892,6475.0,49.7,0
438.98396,32.58,2.71969,1.0,9.62,5053.0,745.2,1
273.169948,2.8,104.01533,1.0,2.701,5880.0,283.3,0
14.5123622,2.08,0.13708,3.0,4.163,5094.0,355.8,2
1.434200327,44.76,0.02718,4.0,5.968,6911.0,3097.3,0
8.653098686,77.15,1.109,4.0,3.9071,6911.0,60715.0,0
0.575445783,1.3,8.03468,1.0,0.8463,6215.0,29.3,0
214.715417,71.79,0.00661,1.0,34.146,5022.0,5211.2,0
359.04147,27.1,0.09831,1.0,14.04,4596.0,3658.0,0
0.52363021,52.26,0.64852,1.0,3.45121,5407.0,367100.0,0
492.25299,1.8,30.99751,1.0,5.077,5755.0,372.7,0
293.5056071,48.59,9.38342,1.0,3.4075,5455.0,6824.0,0
25.95247,1.56,0.0757,1.0,12.945,7351.0,80.8,0
4.34573349,0.86,2.12691,1.0,2.246,5967.0,73.5,0
288.07937,3.01,83.45161,1.0,3.161,5825.0,991.0,1
484.58335927,3.567,0.993,1.0,3.2,5726.0,714.1,0
19.93826636,3.567,0.993,1.0,1.77,5726.0,714.1,0
491.08027,1.86,8.09444,1.0,7.42,5931.0,335.6,0
3.350209754,1447.13,4.78071,1.0,4.43333,6657.0,28325.0,0
628.592314,6.99,25.82132,1.0,3.603,5058.0,393.7,0
471.37787,1.31,0.83899,1.0,16.91,5831.0,102.9,0
52.69092296,3.567,0.993,1.0,2.31,5726.0,714.1,1
425.22927,1.4,11.95474,1.0,6.76,3803.0,829.0,0
37.71508287,3.567,0.993,1.0,1.8,5726.0,714.1,1
5.1779065,2.93,0.29201,1.0,5.366,5921.0,129.5,1
474.22897,2.0,1.80518,1.0,13.05,5818.0,475.2,1
371.50631,2.88,4.90913,1.0,8.854,5696.0,992.0,1
606.91488768,3.567,0.993,2.0,5.96,5726.0,714.1,0
5.24331899,0.83,0.01041,1.0,11.137,5430.0,106.8,0
47.0320478,1.98,1.96539,1.0,5.892,5370.0,367.8,2
15.52861675,1.96,14.10552,1.0,2.131,5750.0,500.0,0
10.692230094,65.42,2.05585,1.0,5.46939,6022.0,376650.0,0
1.60375114,0.82,2.51006,1.0,1.498,5818.0,51.0,0
117.26808432,3.567,0.993,1.0,2.2,5726.0,714.1,1
73.3377984,73.06,1.26611,1.0,9.029,7276.0,114900.0,0
6.58729511,58.09,0.15843,1.0,8.3582,5619.0,127960.0,0
459.23193,2.64,0.10069,1.0,17.722,6067.0,418.7,0
62.312419,6.15,2.54189,1.0,5.561,4999.0,123.0,1
25.9493253,1.04,0.05776,1.0,12.17,4835.0,354.5,0
212.76701,1.08,0.72044,1.0,12.8,6098.0,74.3,0
386.62189,1.44,0.58617,1.0,17.72,6085.0,193.2,0
84.644104,34.61,0.00649,1.0,48.182,5229.0,512.0,0
575.95408,2.92,8.23524,1.0,8.618,5398.0,1210.0,0
426.942225,2.32,55.6666,1.0,3.965,5126.0,1209.0,1
117.844963,2.52,104.82532,1.0,1.951,5317.0,1043.0,0
83.499618,1.72,0.15224,1.0,16.03,5141.0,501.0,1
91.507044,1.43,6.23723,1.0,5.019,5040.0,539.0,1
188.664098,2.02,11.70825,1.0,5.179,4788.0,960.0,1
24.614775,1.28,15.56835,1.0,2.395,5654.0,229.4,0
492.23808,2.19,2.26143,1.0,12.53,5609.0,676.8,1
198.6004,4.6,18.31077,1.0,3.53,5357.0,300.8,1
372.30881,2.09,56.22979,1.0,3.874,5966.0,535.2,0
454.244158,2.93,101.8148,1.0,3.399,6446.0,241.0,0
112.48226,1.37,88.13203,1.0,1.923,6089.0,195.7,0
218.56734012,3.567,0.993,1.0,2.38,5726.0,714.1,0
229.948531,1.09,278.30719,1.0,1.813,6225.0,154.2,0
403.5637828,3.567,0.993,1.0,3.64,5726.0,714.1,0
2.41172358,50.53,0.10645,1.0,2.6311,6363.0,3364.7,0
92.9314146,3.567,0.993,1.0,2.35,5726.0,714.1,0
103.22293786,3.567,0.993,1.0,2.63,5726.0,714.1,0
5.71966537,0.82,0.78869,1.0,3.938,6356.0,19.1,1
201.621794,2.02,54.00488,1.0,3.172,5919.0,480.0,1
70.335879746,29.56,2.45211,1.0,4.65625,6081.0,24418.0,0
559.28332,2.54,59.1899,1.0,4.245,4386.0,1360.0,0
24.6777128,6.04,0.78056,1.0,5.088,4995.0,131.3,1
113.05980069,3.567,0.993,1.0,19.03,5726.0,714.1,1
532.9307,4.68,56.37023,1.0,3.89,7872.0,181.4,0
169.84787744,3.567,0.993,1.0,2.82,5726.0,714.1,1
284.699924,2.0,42.67112,1.0,3.709,6054.0,371.1,1
171.69799,39.78,59.35321,1.0,2.904,5033.0,878.0,0
402.20969,10.03,19.38816,1.0,5.298,4961.0,472.5,1
229.86928,9.57,1.00221,1.0,12.91,6065.0,1659.0,0
5.14108479,25.74,0.00154,1.0,25.93,5893.0,611.2,0
584.55603,6.69,88.85483,1.0,3.671,5208.0,346.7,1
200.83849979,3.567,0.993,1.0,2.37,5726.0,714.1,0
40.1043796,1.5,7.90007,1.0,3.471,6174.0,187.3,0
70.31252504,3.567,0.993,1.0,13.66,5726.0,714.1,1
30.114681501,56.45,1.68462,1.0,5.68713,6273.0,87057.0,0
69.775633,1.19,0.64268,1.0,9.205,6224.0,140.9,1
58.5029431,1.54,116.7038,1.0,1.633,6525.0,117.0,1
415.748785,3.24,100.24682,1.0,3.313,5324.0,463.7,1
36.1826854,56.41,0.75186,1.0,4.2546,5696.0,9471.7,0
24.1527864,0.97,2.26207,1.0,4.451,6223.0,78.1,1
11.1734401,1.4,0.92097,1.0,4.545,7372.0,61.3,1
472.2265706,48.18,66.67567,1.0,4.8732,5763.0,156140.0,0
428.379308,2.0,21.00408,1.0,4.066,5574.0,386.6,1
1.507099289,26.56,0.02706,1.0,4.8361,5762.0,1282.0,0
253.652263,1169.79,668.9823,1.0,3.85,3960.0,26456.0,0
392.72811,1.85,1.30918,1.0,12.48,5701.0,499.7,1
128.66825288,3.567,0.993,1.0,2.67,5726.0,714.1,0
374.05697,2.34,0.29497,1.0,22.53,5302.0,961.1,1
339.633833,2.04,4.30363,1.0,8.859,5823.0,517.8,1
1.061934307,18.7,0.0357,1.0,3.211,5853.0,264.8,0
9.5497037,1.45,12.95419,1.0,1.881,3705.0,706.7,0
140.884533,1.52,1.14312,1.0,10.245,5960.0,158.0,1
100.494129,1.33,44.58762,1.0,2.679,6018.0,57.6,1
182.453195,1.26,78.56284,1.0,2.721,6164.0,184.0,1
0.536551592,12.88,0.09156,1.0,4.89,6140.0,153.2,0
68.54443156,3.567,0.993,1.0,2.05,5726.0,714.1,0
130.110715,1.32,98.49214,1.0,2.227,5960.0,251.9,0
383.26217,1.57,29.26973,1.0,4.84,5074.0,448.4,1
385.593209,2.37,91.47779,1.0,2.799,6205.0,282.9,0
215.737826,8.71,1.17188,1.0,7.257,4889.0,8476.0,0
507.48249,1.22,2.77942,1.0,8.19,5227.0,232.1,0
30.9771151,4.3,5.36151,1.0,3.188,5197.0,125.0,1
19.11280242,3.567,0.993,1.0,1.58,5726.0,714.1,1
76.377855,6.28,4.73314,1.0,4.809,3869.0,11004.0,2
55.249007325,60.79,8.1356,1.0,5.15147,6063.0,205670.0,0
14.2673439,1.21,3.91712,1.0,3.171,5475.0,217.5,1
66.247851,16.67,8.05262,1.0,4.04,5214.0,666.0,0
370.91308,1.74,0.49506,1.0,17.655,5892.0,270.3,0
360.64485255,3.567,0.993,1.0,11.19,5726.0,714.1,1
7.41505161,91.09,0.35748,1.0,2.061,4989.0,937.0,0
541.04472,1.08,2.2418,1.0,12.47,5829.0,181.5,1
514.271499,3.01,105.98019,1.0,3.46,6343.0,688.9,1
216.453511,2.91,54.50512,1.0,3.321,5385.0,1137.0,0
37.0488669,3.567,0.993,1.0,2.48,5726.0,714.1,0
540.39267,3.63,5.30607,1.0,9.233,5693.0,1780.0,1
542.16158927,3.567,0.993,1.0,8.77,5726.0,714.1,0
190.905243,1.73,83.66138,1.0,2.529,6098.0,227.1,1
11.0153889,65.27,0.3866,1.0,2.666,5515.0,3446.0,0
28.34230575,3.567,0.993,1.0,1.65,5726.0,714.1,0
231.521608,1.96,57.75943,1.0,2.819,5695.0,478.7,0
180.890384,2.47,192.89667,1.0,1.901,7037.0,205.3,0
20.5142642,1.14,3.70342,1.0,3.524,5221.0,153.2,1
495.854189,2.41,6.87591,1.0,8.65,5613.0,548.6,1
2.037453129,136.3,0.38558,1.0,5.43155,6456.0,315910.0,0
11.006795,1.34,0.31544,1.0,5.112,6091.0,146.4,1
177.37583,1.96,0.16714,2.0,21.14,5849.0,459.7,1
35.164087,62.03,7e-05,1.0,86.05,5485.0,1528.9,0
107.11003503,3.567,0.993,1.0,2.12,5726.0,714.1,0
39.42516213,3.567,0.993,1.0,2.18,5726.0,714.1,1
124.887214,1.78,0.51894,1.0,8.599,6103.0,176.5,1
0.533000886,40.94,0.37417,1.0,1.54684,5934.0,4398.5,0
200.35091012,3.567,0.993,1.0,3.78,5726.0,714.1,0
114.32859485,3.567,0.993,1.0,2.64,5726.0,714.1,0
99.97889,1.84,1.12148,1.0,8.76,5229.0,117.9,0
295.958914,2.1,34.56444,1.0,4.244,5505.0,464.1,1
120.938669,2.32,1.60311,1.0,8.818,5456.0,782.1,1
42.070868,1.82,152.81604,1.0,1.293,5197.0,386.2,0
631.99116,1.86,192.41893,1.0,2.99,5594.0,345.6,1
401.73243,2.88,976.10132,1.0,1.535,5938.0,366.4,0
428.1186,2.18,13.2112,1.0,6.56,6225.0,443.8,0
615.81928,1.24,1.54233,1.0,14.93,6120.0,168.0,0
557.92882,2.97,44.10802,1.0,4.788,5553.0,262.2,1
0.512581525,42.41,1.31062,1.0,2.54719,4612.0,384480.0,0
206.801125,24.34,2.77636,1.0,6.6,5048.0,716.0,1
14.0019064,17.96,0.05037,1.0,4.257,4883.0,376.1,1
1.42796645,39.76,0.02454,1.0,12.8653,6099.0,6012.3,0
525.757041,11.07,37.73904,1.0,4.995,5277.0,830.2,1
313.82752,1.26,36.70498,1.0,4.187,5914.0,168.0,1
236.09799849,3.567,0.993,1.0,3.65,5726.0,714.1,1
70.61977122,3.567,0.993,1.0,2.09,5726.0,714.1,0
216.10910854,3.567,0.993,1.0,3.95,5726.0,714.1,0
425.593391,2.25,45.35798,1.0,3.815,5458.0,237.6,1
44.51439331,3.567,0.993,1.0,1.55,5726.0,714.1,0
43.08410127,3.567,0.993,1.0,1.38,5726.0,714.1,1
230.80401566,3.567,0.993,1.0,3.57,5726.0,714.1,0
237.819002,2.55,1.47616,1.0,11.324,5878.0,614.2,1
581.87357,2.96,1.63489,1.0,14.64,5897.0,905.6,1
15.9961296,1.71,27.61091,1.0,1.656,4949.0,500.7,1
213.63312404,3.567,0.993,1.0,2.54,5726.0,714.1,1
412.227551,21.53,44.69394,1.0,4.303,5079.0,819.5,0
586.63177,1.18,13.18974,1.0,7.299,5228.0,199.9,0
44.36123319,3.567,0.993,1.0,2.49,5726.0,714.1,0
438.00974,0.73,0.37086,1.0,11.46,5260.0,79.2,0
3.479508244,444.46,0.04905,1.0,3.9097,4630.0,3000.4,0
0.9886684,3.18,0.88047,1.0,2.023,6456.0,126.6,1
513.14417,1.3,0.87978,1.0,14.13,5709.0,223.8,0
14.5555096,2.03,9.39322,1.0,2.07,5176.0,725.0,1
114.12716,2.76,79.22107,1.0,1.719,4816.0,974.0,1
17.0497376,45.89,0.16244,1.0,3.271,5039.0,478.6,1
2.64181261,0.59,1.22301,1.0,2.127,4147.0,70.0,1
270.98477,11761.1,331.74927,1.0,6.718,11068.0,13883.0,0
583.8531,1.97,21.42612,1.0,5.09,5591.0,491.0,1
10.552241908,1.75,4.71365,1.0,2.7355,4031.0,954.0,1
2.74703312,61.97,0.0128,1.0,2.655,8237.0,152.2,0
440.171272,5.97,0.11993,1.0,12.217,6261.0,783.5,1
37.537859,1.77,1.19275,1.0,6.513,6095.0,269.0,1
0.864651455,0.69,0.19407,1.0,3.461,5587.0,67.7,0
74.624063,1.75,0.94496,1.0,8.881,6187.0,346.9,1
25.4805211,1.25,0.17272,1.0,10.701,6250.0,159.0,0
512.11636,1.47,3.42587,1.0,9.557,5492.0,315.4,0
348.61891,2.4,61.81855,1.0,3.567,5911.0,689.0,0
368.70839,2.87,8.19229,1.0,6.08,6409.0,957.0,0
7.1091096,1.08,0.02347,1.0,10.67,5665.0,156.7,0
416.9504,7.35,2.87765,1.0,4.026,5751.0,479.8,1
397.3958488,64.56,7.57387,1.0,6.1014,5544.0,29825.0,0
62.134919,6.71,0.15864,1.0,8.711,5889.0,147.5,2
1.667482003,15.15,3.71322,1.0,1.5931,4678.0,545.5,0
574.65297,2.28,36.1821,1.0,4.37,5596.0,725.0,1
21.9578446,0.78,164.31943,1.0,1.038,5192.0,96.6,1
77.395279,6.16,4.53353,1.0,5.26,5158.0,437.0,0
373.41509,2.55,12.11329,1.0,6.617,4236.0,1806.0,1
612.882452,2.42,591.79437,1.0,2.024,6029.0,631.0,0
107.904526,1.26,100.52271,1.0,2.053,5565.0,249.4,1
42.093314,2.19,3.81464,1.0,4.649,4885.0,886.0,0
274.10859251,3.567,0.993,1.0,6.59,5726.0,714.1,0
282.029084,2.33,18.65423,1.0,4.686,6886.0,312.8,1
339.18109,1.7,19.27968,1.0,5.34,6407.0,157.9,0
3.55650976,283.93,0.12838,1.0,12.7364,8105.0,687450.0,0
3.1318392,1.5,4.98101,1.0,1.632,6070.0,159.9,1
38.27772448,3.567,0.993,1.0,1.73,5726.0,714.1,0
25.285232337,69.68,1.91571,1.0,4.76313,6486.0,63022.0,0
207.767894,3.52,5.03287,1.0,5.21,5210.0,320.6,1
82.508054,14.04,13.23301,1.0,3.806,4986.0,351.9,1
113.083522,1.59,0.89456,1.0,10.315,5903.0,130.7,1
1.23138339,0.82,0.16198,1.0,3.943,5791.0,72.7,0
381.37504,1.24,0.61168,1.0,16.57,5513.0,286.5,1
322.55663046,3.567,0.993,2.0,3.74,5726.0,714.1,0
7.2269859,0.79,0.0136,1.0,14.241,4347.0,160.3,0
0.762724045,41.02,0.33111,2.0,1.98818,5313.0,9782.2,0
206.76425774,3.567,0.993,1.0,2.57,5726.0,714.1,0
529.39169,4.4,3.64148,1.0,10.869,5283.0,319.9,1
190.65896,2.54,0.00216,1.0,35.472,5508.0,552.8,0
1.50650036,0.81,0.26847,1.0,2.762,6201.0,45.4,0
388.048463,3.0,77.3737,1.0,3.456,5779.0,149.6,1
34.0269868,1.57,43.35242,1.0,1.586,4999.0,361.7,1
173.219879,2.41,149.207,1.0,1.875,6007.0,239.5,1
374.878133,4.27,1.46428,1.0,10.556,5636.0,914.6,2
5.2362026,75.83,0.07658,1.0,3.148,6176.0,2019.5,0
511.882,2.56,26.86783,1.0,4.822,6141.0,610.0,1
247.372131,2.47,47.9393,1.0,3.271,5780.0,513.4,0
95.254421,2.2,19.0777,1.0,3.379,6063.0,465.4,0
425.483539,3.2,0.6854,1.0,17.856,5977.0,996.6,2
208.800733,2.88,215.14223,1.0,1.964,6208.0,594.0,1
7.863361238,22.7,0.70194,1.0,3.42771,5615.0,18157.0,0
120.16983803,3.567,0.993,1.0,3.19,5726.0,714.1,0
113.71363032,3.567,0.993,1.0,2.45,5726.0,714.1,1
17.634272,1.69,54.06977,1.0,1.387,4885.0,76.7,1
247.47724314,3.567,0.993,1.0,7.6,5726.0,714.1,0
208.047137,2.05,52.22456,1.0,3.22,5991.0,287.5,1
30.561533,1.53,24.8331,1.0,2.227,4294.0,585.7,1
292.09809,2.09,0.56293,1.0,14.43,5955.0,528.8,1
11.8045536,0.94,3.04132,1.0,3.195,4971.0,128.9,0
578.21623,3.54,202.41675,1.0,2.707,5166.0,120.6,1
119.079642,17.89,0.22813,1.0,16.268,4849.0,422.5,1
20.5858591,1.31,2.18275,1.0,3.069,5523.0,260.2,1
113.573945,3.45,35.75074,1.0,3.007,5155.0,249.6,1
1.827660875,42.1,0.20916,1.0,3.986,6352.0,46677.0,0
542.91133,2.27,0.98777,1.0,15.9,5583.0,750.1,1
94.20561159,3.567,0.993,1.0,6.62,5726.0,714.1,0
378.70643955,3.567,0.993,1.0,14.66,5726.0,714.1,0
78.4286313,85.77,17.96088,1.0,3.7368,5780.0,83303.0,0
2.53021,41.44,0.00631,1.0,21.79,5780.0,367.9,0
2.249000963,59.61,0.03301,1.0,9.6022,6025.0,58776.0,0
121.62387378,3.567,0.993,1.0,2.73,5726.0,714.1,0
202.18722766,3.567,0.993,1.0,2.77,5726.0,714.1,1
280.92070688,3.567,0.993,1.0,3.48,5726.0,714.1,1
432.074696,2.39,35.54317,1.0,4.763,5183.0,1088.0,0
169.415073,2.32,7.64927,1.0,3.884,6362.0,239.9,1
3.21318517,8.24,0.00194,1.0,15.47,6712.0,2046.1,0
57.7749373,1.85,4.80462,1.0,4.731,6277.0,283.6,1
331.78248134,3.567,0.993,1.0,4.94,5726.0,714.1,0
1.20608769,44.46,0.09168,1.0,2.2272,5657.0,1660.6,0
613.82905,2.85,0.8025,1.0,18.18,5636.0,148.2,0
476.80454,1.12,1.9772,1.0,10.65,5806.0,143.6,0
502.8356901,3.567,0.993,1.0,9.97,5726.0,714.1,1
81.704814,1.65,228.47858,1.0,1.468,6099.0,297.0,1
0.779615874,0.83,0.08118,1.0,3.932,5764.0,81.5,0
317.009388,4.03,89.5225,1.0,3.013,5066.0,326.9,1
482.51701,2.3,1.32877,1.0,14.791,6168.0,573.0,1
224.469892,2.35,70.00647,1.0,2.952,5911.0,458.6,0
113.556471,6.76,70.38895,1.0,2.383,4842.0,278.7,0
208.02789,1.04,0.74643,1.0,10.82,4285.0,255.0,0
308.024953,3.55,121.39371,1.0,2.665,5220.0,352.6,0
7.77710639,0.73,1.58943,1.0,3.418,5073.0,77.4,1
1.33261458,3.65,0.02531,1.0,5.161,4611.0,1335.3,0
233.64574,5.2,2.21811,1.0,10.05,5780.0,2268.0,1
27.285315,2.19,0.54573,1.0,7.47,6304.0,396.5,1
105.895315,2.69,56.31758,1.0,2.581,5271.0,1227.0,0
61.224558,2.76,4.56255,1.0,4.103,6343.0,544.2,0
28.507877538,27.79,3.28527,1.0,3.13331,6131.0,24372.0,0
444.46522,30.17,968.92084,1.0,0.767,5134.0,4084.0,0
8.48039,1.23,0.32124,1.0,6.134,6193.0,133.7,0
445.351255,3.66,13.76338,1.0,6.516,7202.0,420.4,1
72.0153825,6.94,19.72362,1.0,2.548,5099.0,177.7,0
21.12752693,20.93,15.28992,1.0,2.253,4024.0,51.8,0
23.9341825,1.03,50.42487,1.0,1.607,4415.0,228.1,0
87.775799,2.44,27.4874,1.0,1.862,5604.0,450.0,0
65.67350728,3.567,0.993,1.0,2.73,5726.0,714.1,0
35.882272887,35.21,6.58485,1.0,3.95004,5840.0,101230.0,0
8.780603773,52.34,3.12554,1.0,3.16989,5487.0,90028.0,0
97.5137491,5.27,45.40367,1.0,2.655,5437.0,279.8,1
549.42772,2.64,16.48231,1.0,6.09,5957.0,719.1,1
284.666844,8.98,101.88747,1.0,2.752,5248.0,418.0,1
224.150923,2.41,1.02941,2.0,12.455,6072.0,348.6,2
148.179343,2.52,0.63196,1.0,12.733,5635.0,466.6,1
551.49832,4.89,0.00631,1.0,40.92,5926.0,1874.4,0
351.2878737,38.47,3.53498,1.0,11.2066,5911.0,134630.0,0
124.091252,1.3,106.70197,1.0,2.172,5275.0,281.4,0
403.163148,2.49,19.32879,1.0,5.735,5812.0,681.1,1
341.557931,6.81,33.8783,1.0,3.365,5138.0,433.0,1
9.011888,7.04,0.08086,1.0,4.167,5627.0,987.6,1
